Chris Mueller ,175,75,8(2),710	,2	,-	,1	,-	,1.5	,78.5	,1.2	,-	,6.77
Miguel Navarro ,175,70,22(3),1972	,-	,4	,6	,-	,0.3	,75.3	,1.2	,1	,6.73
Brian Gutiérrez ,178,64,28(4),2399	,2	,6	,2	,-	,1.4	,78.1	,0.3	,2	,6.71
Gastón Giménez ,188,82,27(4),2213	,1	,1	,8	,1	,0.8	,84.7	,0.6	,-	,6.68
Rafael Czichos ,187,86,28(4),2514	,2	,-	,6	,-	,0.5	,84.9	,1.6	,-	,6.65
Chris Brady ,191,77,30,2640	,-	,-	,3	,-	,-	,60.5	,0.2	,1	,6.65
Maren Haile-Selassie ,177,68,20(12),1911	,6	,3	,1	,-	,0.8	,84.6	,0.1	,1	,6.63
Kei Kamara ,191,85,15(12),1521	,5	,1	,1	,1	,1.9	,72.1	,3	,2	,6.60
Fabian Herbers ,180,75,24(8),1979	,4	,2	,6	,1	,0.8	,84.4	,0.4	,4	,6.57
Xherdan Shaqiri ,169,72,22(6),2056	,5	,4	,2	,1	,1.3	,78.8	,0.2	,-	,6.57
Mauricio Pineda ,185,78,16(8),1568	,1	,-	,7	,-	,0.4	,85.3	,0.9	,-	,6.55
Arnaud Souquet ,179,72,22(3),1835	,-	,3	,4	,1	,0.4	,77.6	,0.6	,-	,6.52
Carlos Terán ,188,85,18(6),1573	,1	,-	,5	,-	,0.4	,81.7	,1.2	,-	,6.50
Kacper Przybylko ,192,87,11(14),972	,4	,2	,2	,-	,0.8	,72.9	,1.6	,-	,6.47
Wyatt Omsberg ,193,82,7(4),704	,-	,-	,2	,-	,-	,82.1	,1.5	,1	,6.44
Jonathan Dean ,173,72,13(9),1371	,-	,1	,5	,-	,-	,77.6	,1	,-	,6.44
Federico Navarro ,173,70,15(1),1104	,-	,-	,1	,1	,0.3	,85.6	,0.3	,-	,6.44
Ousmane Doumbia ,175,70,9(2),815	,-	,1	,4	,-	,0.4	,86.6	,0.5	,-	,6.44
Missael Rodríguez ,175,73,0(1),14	,-	,-	,-	,-	,-	,80	,1	,-	,6.43
Kendall Burks ,188,87,5(4),506	,-	,-	,1	,-	,0.3	,83.2	,1.6	,-	,6.40
Georgios Koutsias ,184,80,12(14),970	,3	,1	,4	,-	,0.7	,75.2	,0.7	,1	,6.39
Alonso Aceves ,179,64,9(11),852	,-	,-	,1	,-	,0.2	,77.1	,0.5	,-	,6.37
Jairo Torres ,169,70,8(14),763	,-	,-	,2	,-	,0.8	,83.3	,0.4	,-	,6.25
Spencer Richey ,185,88,4(1),421	,-	,-	,-	,-	,-	,77.7	,0.2	,-	,6.17
Javier Casas ,173,65,0(3),52	,-	,-	,-	,-	,0.3	,82.6	,0.3	,-	,6.07
Alex Monis ,168,60,0(1),9	,-	,-	,-	,-	,-	,75	,-	,-	,5.98
