Cristian Roldan ,173,75,18(2),1613	,3	,2	,2	,-	,1.4	,79.3	,1.9	,1	,7.08
João Paulo ,170,71,34(1),2811	,-	,4	,7	,1	,0.8	,87.5	,0.5	,3	,7.01
Yeimar Gómez ,187,92,36(1),3246	,2	,-	,7	,-	,0.5	,84.3	,2.5	,1	,6.96
Jackson Ragen ,198,93,36,3205	,-	,4	,9	,-	,0.4	,89.5	,2.7	,-	,6.89
Jordan Morris ,183,84,27(3),2335	,13	,-	,-	,-	,1.7	,76	,1.8	,2	,6.85
Nouhou Tolo ,178,79,27(5),2404	,-	,1	,8	,-	,0.3	,83.4	,1.3	,2	,6.84
Alex Roldan ,177,70,31(1),2787	,1	,2	,5	,-	,0.7	,83.3	,1.1	,2	,6.82
Albert Rusnák ,175,61,34(2),2988	,7	,-	,5	,-	,2.2	,88.7	,0.3	,-	,6.76
Nicolás Lodeiro ,174,71,28(9),2592	,1	,5	,6	,-	,1.4	,80	,0.4	,-	,6.76
Léo Chú ,178,69,30(6),2317	,5	,7	,5	,1	,1.3	,72.9	,0.2	,4	,6.67
Josh Atencio ,185,79,14(12),1297	,1	,1	,5	,-	,0.8	,80.6	,1.3	,1	,6.62
Stefan Frei ,191,89,36,3240	,-	,-	,-	,-	,-	,63.9	,0.2	,1	,6.58
Raúl Ruidíaz ,169,65,11(10),1105	,5	,1	,1	,-	,2.1	,82.5	,0.5	,2	,6.55
Cody Baker ,178,70,8(4),683	,-	,-	,3	,-	,0.1	,79.4	,0.9	,-	,6.48
Reed Baker-Whiting ,180,70,6(14),635	,-	,1	,-	,-	,0.2	,80.8	,0.4	,2	,6.43
Obed Vargas ,175,68,14(10),1343	,-	,1	,-	,-	,0.3	,87.4	,0.3	,-	,6.42
Kelyn Rowe ,173,69,3(7),343	,-	,-	,-	,-	,0.3	,83.1	,0.7	,-	,6.39
Paul Rothrock ,173,74,0(4),40	,1	,-	,-	,-	,0.3	,86.4	,-	,-	,6.35
Héber ,182,78,12(10),1061	,2	,1	,-	,-	,1.7	,82.3	,0.4	,-	,6.33
Fredy Montero ,176,73,3(14),424	,1	,1	,-	,-	,0.9	,74.8	,0.5	,-	,6.25
Abdoulaye Cissoko ,191,97,1(1),91	,-	,-	,1	,-	,-	,92.1	,-	,-	,6.24
Xavier Arreaga ,184,75,3(11),349	,-	,-	,-	,-	,0.4	,83.9	,0.7	,-	,6.17
Danny Leyva ,178,68,0(3),18	,-	,-	,-	,-	,-	,88.2	,-	,-	,6.12
Dylan Teves ,173,63,3(10),378	,-	,-	,-	,-	,0.3	,82.4	,0.3	,-	,6.05
Stefan Cleveland ,188,84,2,180	,-	,-	,-	,-	,-	,86.8	,-	,-	,6.05
Ethan Dobbelaere ,175,65,1(2),98	,-	,-	,-	,-	,0.3	,82.1	,-	,-	,6.04
Sota Kitahara ,175,66,0(1),3	,-	,-	,-	,-	,-	,100	,-	,-	,6.01
