Facundo Torres ,177,71,34(2),3071	,15	,3	,3	,-	,1.9	,86.1	,0.6	,7	,7.00
Ramiro Enrique ,171,68,16(8),1338	,9	,2	,6	,-	,1.9	,78.2	,1.6	,4	,6.86
Iván Angulo ,170,66,38,3094	,5	,6	,4	,-	,1	,85.5	,0.2	,1	,6.84
Luis Muriel ,179,79,14(23),1720	,5	,5	,2	,-	,1.6	,80.4	,0.5	,2	,6.72
Dagur Thórhallsson ,178,0,33(2),2722	,2	,5	,3	,-	,0.7	,85.9	,0.9	,1	,6.72
Wilder Cartagena ,180,77,29(2),2598	,-	,1	,8	,1	,0.8	,86.9	,0.9	,1	,6.72
Martín Ojeda ,176,59,28(10),2228	,4	,9	,2	,-	,1.6	,85.1	,0.1	,1	,6.70
César Araújo ,181,75,32(2),2845	,1	,1	,12	,-	,0.9	,89.4	,0.8	,-	,6.65
Mason Stajduhar ,188,86,5,389	,-	,-	,-	,-	,-	,75	,-	,-	,6.64
Duncan McGuire ,185,86,18(13),1774	,10	,2	,7	,-	,1.5	,72.7	,1.3	,-	,6.55
Rafael Santos ,180,73,27(9),2447	,1	,3	,2	,-	,0.4	,83.3	,0.7	,2	,6.54
Rodrigo Schlegel ,182,82,30(2),2689	,1	,-	,6	,1	,0.5	,90.1	,1.4	,-	,6.53
Nicolás Lodeiro ,174,71,16(22),1822	,1	,7	,2	,-	,0.9	,85.7	,0.3	,-	,6.53
Pedro Gallese ,188,79,33,3032	,-	,-	,2	,-	,-	,69.7	,0.4	,1	,6.51
Robin Jansson ,187,87,34,3084	,1	,-	,10	,-	,0.2	,86.8	,0.6	,1	,6.50
David Brekalo ,188,78,12(10),1198	,1	,-	,1	,-	,0.4	,85.1	,1.2	,-	,6.40
Luca Petrasso ,180,76,0(2),21	,-	,-	,-	,-	,0.5	,87.5	,-	,-	,6.33
Alexander Freeman ,188,0,0(2),8	,-	,1	,-	,-	,1	,100	,0.5	,-	,6.32
Kyle Smith ,180,82,12(21),1248	,-	,1	,2	,-	,0.2	,83.2	,0.4	,-	,6.26
Jack Lynn ,185,79,2(10),253	,2	,-	,-	,-	,0.5	,69.4	,0.5	,-	,6.18
Felipe Martins ,175,70,4(10),348	,-	,-	,3	,-	,0.3	,89.4	,-	,-	,6.10
Michael Halliday ,185,71,0(6),102	,-	,-	,1	,-	,0.5	,76.1	,0.2	,-	,6.08
Jeorgio Kocevski ,0,0,1(10),153	,-	,-	,-	,-	,-	,80.4	,0.3	,-	,6.07
Javier Otero ,198,86,0(1),61	,-	,-	,-	,-	,-	,70.6	,-	,-	,6.05
Yutaro Tsukada ,0,0,0(3),19	,-	,-	,-	,-	,0.3	,81.8	,-	,-	,6.05
Shakur Mohammed ,178,72,0(2),4	,-	,-	,-	,-	,-	,83.3	,-	,-	,6.01
